CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
452;FALSE;74;4;0;NA;NA;2.13;2.18;0.61
453;FALSE;41;4;0;NA;NA;2.41;2.33;0.51
454;FALSE;43;4;0;NA;NA;2.28;2.39;0.58
455;FALSE;84;4;0;NA;NA;1.81;2.37;0.55
456;FALSE;75;4;0;NA;NA;2.23;2.07;0.53
457;FALSE;92;4;0;NA;NA;2.24;2.18;0.77
458;TRUE;93;4;0;NA;NA;2.16;2.46;0.52
459;FALSE;26;4;0;NA;NA;2.35;2.44;0.57
460;FALSE;66;4;0;NA;NA;2.28;2.42;0.61
461;FALSE;89;4;0;NA;NA;2.35;2.47;0.65
462;FALSE;92;4;0;NA;NA;2.28;2.34;0.65
463;FALSE;61;4;2;NA;NA;2.41;2.39;0.54
464;FALSE;46;4;0;NA;NA;2.37;2.23;0.55
465;FALSE;83;4;0;NA;NA;2.1;2.19;0.66
466;TRUE;44;4;0;NA;NA;2.39;2.42;0.53
467;FALSE;86;4;0;NA;NA;1.91;2.14;0.68
468;FALSE;82;4;0;NA;NA;2.22;2.37;0.59
469;TRUE;77;4;0;NA;NA;2.2;2.31;0.48
470;FALSE;36;4;0;NA;NA;2.31;2.44;0.5
471;FALSE;39;4;0;NA;NA;2.46;2.38;0.44
472;FALSE;93;4;0;NA;NA;2.13;2.39;0.51
